ID,className,METHOD,callchain,score
cn.nc.issuance.bid.facade.controller.shchTenderMgmt.TiBondExportExcelController#doService,cn.nc.issuance.bid.facade.controller.shchTenderMgmt.TiBondExportExcelController,doService,3,30
cn.nc.user.query.facade.controller.GetUserInfoDetailsController#getUserInfoDetails,cn.nc.user.query.facade.controller.GetUserInfoDetailsController,getUserInfoDetails,1,1
cn.nc.user.query.facade.controller.QueryUserInfoController#doService,cn.nc.user.query.facade.controller.QueryUserInfoController,doService,4,11
cn.nc.issuance.book.dcm.query.facade.controller.purchaseOffer.PurchaseOfferHisDetailQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.purchaseOffer.PurchaseOfferHisDetailQueryController,doService,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportUnderWritingRatioStatisticsController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportUnderWritingRatioStatisticsController,doService,1,1
cn.nc.user.staff.facade.controller.in.UserModifyController#handle,cn.nc.user.staff.facade.controller.in.UserModifyController,handle,1,1
cn.nc.user.seal.facade.controller.SealHisClientAddSaveController#sealHisAddSave,cn.nc.user.seal.facade.controller.SealHisClientAddSaveController,sealHisAddSave,1,1
cn.nc.issuance.dist.facade.controller.external.DCMForExternalAbolitionInitiateController#abolitionInitiate,cn.nc.issuance.dist.facade.controller.external.DCMForExternalAbolitionInitiateController,abolitionInitiate,1,1
cn.nc.user.conf.facade.CenterSysBusinessRoleDeleteController#doService,cn.nc.user.conf.facade.CenterSysBusinessRoleDeleteController,doService,7,15
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingSendRegFileController#doService,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingSendRegFileController,doService,2,1
cn.nc.user.ukey.facade.controller.QueryUkeyApplyReceiverController#doService,cn.nc.user.ukey.facade.controller.QueryUkeyApplyReceiverController,doService,4,7
cn.nc.issuance.common.facade.controller.ErrorInfoAuditModifyController#doService,cn.nc.issuance.common.facade.controller.ErrorInfoAuditModifyController,doService,7,19
cn.nc.user.conf.facade.CenterSysBusinessRoleLinkBatchDeleteRoleController#sysBusinessRoleLinkBatchDeleteRole,cn.nc.user.conf.facade.CenterSysBusinessRoleLinkBatchDeleteRoleController,sysBusinessRoleLinkBatchDeleteRole,1,1
cn.nc.user.inst.facade.controller.GetInfoInfoHisMaintainController#doService,cn.nc.user.inst.facade.controller.GetInfoInfoHisMaintainController,doService,3,9
cn.nc.pub.msg.facade.controller.productParameter.ProductParameterListQueryController#doService,cn.nc.pub.msg.facade.controller.productParameter.ProductParameterListQueryController,doService,3,13
cn.nc.channel.auth.outer.facade.controller.WebMobileLoginController#doService,cn.nc.channel.auth.outer.facade.controller.WebMobileLoginController,doService,12,66
cn.nc.pub.msg.facade.controller.productParameter.ProductParameterListQueryController#getList,cn.nc.pub.msg.facade.controller.productParameter.ProductParameterListQueryController,getList,1,1
cn.nc.channel.mix.controller.channel.selfbond.QueryInstitutionCrmwBookManagementController#doService,cn.nc.channel.mix.controller.channel.selfbond.QueryInstitutionCrmwBookManagementController,doService,3,2
cn.nc.operation.base.facade.controller.notice.NoticeDeleteController#deleteNotice,cn.nc.operation.base.facade.controller.notice.NoticeDeleteController,deleteNotice,1,1
cn.nc.channel.mix.controller.channel.selfbond.QueryInstitutionFinancialBondBookManagementController#doService,cn.nc.channel.mix.controller.channel.selfbond.QueryInstitutionFinancialBondBookManagementController,doService,3,2
cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.RateValueReferenceQueryController#handle,cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.RateValueReferenceQueryController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.group.GroupSaveGroupClickController#handle,cn.nc.issuance.book.dcm.facade.controller.group.GroupSaveGroupClickController,handle,1,1
cn.nc.issuance.common.facade.controller.operation.BondAuthorizeSelectController#handle,cn.nc.issuance.common.facade.controller.operation.BondAuthorizeSelectController,handle,1,1
cn.nc.operation.base.facade.controller.work.WorkGroupQueryWorkItemsPageController#queryLoginUserWorkItems,cn.nc.operation.base.facade.controller.work.WorkGroupQueryWorkItemsPageController,queryLoginUserWorkItems,1,1
cn.nc.pub.msg.facade.controller.productParameter.ProductParameterEnableController#doService,cn.nc.pub.msg.facade.controller.productParameter.ProductParameterEnableController,doService,6,16
cn.nc.issuance.bid.facade.controller.emergencycontact.DeleteEbcInfoController#delEbc,cn.nc.issuance.bid.facade.controller.emergencycontact.DeleteEbcInfoController,delEbc,1,1
cn.nc.issuance.common.facade.controller.ErrorInfoSelectController#doService,cn.nc.issuance.common.facade.controller.ErrorInfoSelectController,doService,4,6
cn.nc.channel.mix.controller.channel.subscribe.QueryCrmwSaleProductsController#doService,cn.nc.channel.mix.controller.channel.subscribe.QueryCrmwSaleProductsController,doService,3,2
cn.nc.issuance.bid.facade.controller.biddingManagement.queryBidding.ExportBiddingController#doService,cn.nc.issuance.bid.facade.controller.biddingManagement.queryBidding.ExportBiddingController,doService,2,20
cn.nc.pub.msg.facade.controller.setting.MsgSceneConfigQueryController#doService,cn.nc.pub.msg.facade.controller.setting.MsgSceneConfigQueryController,doService,3,4
cn.nc.issuance.book.dcm.facade.controller.directinvestor.SaveDirectInvestorAuthController#doService,cn.nc.issuance.book.dcm.facade.controller.directinvestor.SaveDirectInvestorAuthController,doService,2,1
cn.nc.issuance.common.facade.controller.BillingInformationExternalUpdateController#doService,cn.nc.issuance.common.facade.controller.BillingInformationExternalUpdateController,doService,5,13
cn.nc.issuance.common.facade.controller.query.BondAuthorizeListController#handle,cn.nc.issuance.common.facade.controller.query.BondAuthorizeListController,handle,1,1
cn.nc.user.conf.facade.CenterSysConfigFieldSaveOrderController#sysConfigFieldSaveOrder,cn.nc.user.conf.facade.CenterSysConfigFieldSaveOrderController,sysConfigFieldSaveOrder,1,1
cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingSendAuthFileController#handle,cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingSendAuthFileController,handle,1,1
cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateDisableController#doService,cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateDisableController,doService,5,14
cn.nc.user.seal.facade.controller.SealHisClientApprovalCancelController#doService,cn.nc.user.seal.facade.controller.SealHisClientApprovalCancelController,doService,2,3
cn.nc.channel.log.AuditLogQueryController#doService,cn.nc.channel.log.AuditLogQueryController,doService,2,2
cn.nc.user.label.facade.controller.LabelMenuListController#doService,cn.nc.user.label.facade.controller.LabelMenuListController,doService,4,7
cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryController#query,cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryController,query,1,1
cn.nc.channel.msg.facade.controller.NoticeListController#doService,cn.nc.channel.msg.facade.controller.NoticeListController,doService,2,1
cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctDeregisterSubmitController#doService,cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctDeregisterSubmitController,doService,2,3
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingPlacingDetailQueryController#handle,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingPlacingDetailQueryController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.GenPublishNoticeListController#doService,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.GenPublishNoticeListController,doService,3,14
cn.nc.issuance.bid.facade.controller.biddingManagement.bidSuppAdmiAdd.DownLoadLeftAdditionAddController#doService,cn.nc.issuance.bid.facade.controller.biddingManagement.bidSuppAdmiAdd.DownLoadLeftAdditionAddController,doService,2,13
cn.nc.issuance.bid.facade.controller.core.QueryRightMenuParamController#doService,cn.nc.issuance.bid.facade.controller.core.QueryRightMenuParamController,doService,8,29
cn.nc.issuance.book.dcm.facade.controller.group.InvestorCancelAssignMainManagerController#handle,cn.nc.issuance.book.dcm.facade.controller.group.InvestorCancelAssignMainManagerController,handle,1,1
cn.nc.channel.backend.facade.controller.DebtInstTenderOfferQueryController#doService,cn.nc.channel.backend.facade.controller.DebtInstTenderOfferQueryController,doService,3,6
cn.nc.issuance.bid.facade.controller.submitPurchaseOffer.TiPurchaseOfferHisQueryController#doService,cn.nc.issuance.bid.facade.controller.submitPurchaseOffer.TiPurchaseOfferHisQueryController,doService,3,5
cn.nc.user.reguser.facade.controller.ModifyUserBaseInfoByIdController#modfiyUserBaseInfoById,cn.nc.user.reguser.facade.controller.ModifyUserBaseInfoByIdController,modfiyUserBaseInfoById,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.DownLoadFileController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.DownLoadFileController,doService,2,1
cn.nc.operation.base.facade.controller.task.TaskQueryToAssignController#queryToAssign,cn.nc.operation.base.facade.controller.task.TaskQueryToAssignController,queryToAssign,1,1
cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderAddTimeController#doService,cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderAddTimeController,doService,2,1
cn.nc.issuance.book.dcm.facade.controller.querystatistics.BondGroupFeeAccountBookUpdateController#bondGroupFeeAccountBookUpdate,cn.nc.issuance.book.dcm.facade.controller.querystatistics.BondGroupFeeAccountBookUpdateController,bondGroupFeeAccountBookUpdate,1,1
cn.nc.user.ukey.facade.controller.GetUkeyApplyHisDetailsController#getUkeyApplyHisDetails,cn.nc.user.ukey.facade.controller.GetUkeyApplyHisDetailsController,getUkeyApplyHisDetails,1,1
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingRefreshController#handle,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingRefreshController,handle,1,1
cn.nc.issuance.common.facade.controller.RoleMenuRelationPortListController#handle,cn.nc.issuance.common.facade.controller.RoleMenuRelationPortListController,handle,1,1
cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctModifySubmitController#doService,cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctModifySubmitController,doService,2,3
cn.nc.user.staff.facade.controller.in.OrgModifyController#doService,cn.nc.user.staff.facade.controller.in.OrgModifyController,doService,4,9
cn.nc.user.staff.facade.controller.in.UserDeleteController#doService,cn.nc.user.staff.facade.controller.in.UserDeleteController,doService,10,28
cn.nc.issuance.book.dcm.facade.controller.bondAdd.BondSaveController#doService,cn.nc.issuance.book.dcm.facade.controller.bondAdd.BondSaveController,doService,2,2
cn.nc.user.instoperuser.facade.controller.ModifyOperUserController#doService,cn.nc.user.instoperuser.facade.controller.ModifyOperUserController,doService,2,9
cn.nc.user.instuser.facade.controller.ApprovePassInstUserController#doService,cn.nc.user.instuser.facade.controller.ApprovePassInstUserController,doService,21,238
cn.nc.issuance.book.dcm.query.facade.controller.issueamountadjust.AmountAdjustAddInitController#doService,cn.nc.issuance.book.dcm.query.facade.controller.issueamountadjust.AmountAdjustAddInitController,doService,4,3
cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondRationModeListController#handle,cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondRationModeListController,handle,1,1
cn.nc.issuance.dist.facade.controller.PrintPdfDownloadController#proxyPdf,cn.nc.issuance.dist.facade.controller.PrintPdfDownloadController,proxyPdf,2,11
cn.nc.starter.file.controller.FileStorageController#basicUpload,cn.nc.starter.file.controller.FileStorageController,basicUpload,1,9
cn.nc.user.reguser.facade.controller.ApprovalRevokeUserInfoHisController#doService,cn.nc.user.reguser.facade.controller.ApprovalRevokeUserInfoHisController,doService,3,26
cn.nc.operation.base.facade.controller.work.WorkingScheduleSaveController#doService,cn.nc.operation.base.facade.controller.work.WorkingScheduleSaveController,doService,3,5
cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalProductInfoRegBackController#recShchBondFeedbackInfo,cn.nc.issuance.book.dcm.facade.controller.external.DCMForExternalProductInfoRegBackController,recShchBondFeedbackInfo,1,1
cn.nc.pub.wkcl.facade.controller.trade.TradeCalSelectController#select,cn.nc.pub.wkcl.facade.controller.trade.TradeCalSelectController,select,1,1
cn.nc.channel.backend.facade.controller.ComponentConfigSaveController#doService,cn.nc.channel.backend.facade.controller.ComponentConfigSaveController,doService,8,46
cn.nc.issuance.book.dcm.facade.controller.automaticDisclosure.AutomaticDisclosureCheckController#handle,cn.nc.issuance.book.dcm.facade.controller.automaticDisclosure.AutomaticDisclosureCheckController,handle,1,1
cn.nc.issuance.common.facade.controller.BillingInformationAddController#doService,cn.nc.issuance.common.facade.controller.BillingInformationAddController,doService,5,10
cn.nc.issuance.book.dcm.query.facade.controller.purchaseManage.PurchaseOfferManageDetailViewController#doService,cn.nc.issuance.book.dcm.query.facade.controller.purchaseManage.PurchaseOfferManageDetailViewController,doService,3,2
cn.nc.issuance.book.dcm.facade.controller.group.InvestorSaveAssignLinkManagerController#handle,cn.nc.issuance.book.dcm.facade.controller.group.InvestorSaveAssignLinkManagerController,handle,1,1
cn.nc.issuance.dist.facade.controller.external.DCMForExternalAbolitionConfirmController#doService,cn.nc.issuance.dist.facade.controller.external.DCMForExternalAbolitionConfirmController,doService,2,2
cn.nc.user.inst.facade.controller.QueryInstInfoHisListController#doService,cn.nc.user.inst.facade.controller.QueryInstInfoHisListController,doService,4,24
cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateListQueryController#doService,cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateListQueryController,doService,2,7
cn.nc.issuance.bid.facade.controller.biddingresultMgmt.PreviewRegFileController#proxyPdf,cn.nc.issuance.bid.facade.controller.biddingresultMgmt.PreviewRegFileController,proxyPdf,2,11
cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondAddController#handle,cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondAddController,handle,1,1
cn.nc.issuance.bid.facade.controller.biddingresultMgmt.DownloadBidDetailController#doService,cn.nc.issuance.bid.facade.controller.biddingresultMgmt.DownloadBidDetailController,doService,11,85
cn.nc.user.instuser.facade.controller.AddInstUserController#doService,cn.nc.user.instuser.facade.controller.AddInstUserController,doService,12,144
cn.nc.user.ukey.facade.controller.UkeyExpressCenterModifySaveController#ukeyExpressModifySave,cn.nc.user.ukey.facade.controller.UkeyExpressCenterModifySaveController,ukeyExpressModifySave,1,1
cn.nc.user.query.facade.controller.QueryUserInfoController#queryUserInfoList,cn.nc.user.query.facade.controller.QueryUserInfoController,queryUserInfoList,1,1
