className,method,score
Optional[cn.nc.operation.base.model.dto.task.BusinessType],cn.nc.operation.base.model.dto.task.BusinessType#getFuncName,1
Optional[cn.nc.pub.msg.adapter.repository.po.MsgSendOperatorPo],cn.nc.pub.msg.adapter.repository.po.MsgSendOperatorPo#setApiUrl,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryPublishedBondInfoController],cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryPublishedBondInfoController#handle,1
Optional[cn.nc.issuance.common.converter.SysDictionaryAuditQueryConverterImpl],cn.nc.issuance.common.converter.SysDictionaryAuditQueryConverterImpl#toDto,4
Optional[cn.nc.channel.search.adapter.opensearch.index.Content],cn.nc.channel.search.adapter.opensearch.index.Content#setAppName,0
Optional[cn.nc.channel.backend.service.impl.ConcernServiceImpl],cn.nc.channel.backend.service.impl.ConcernServiceImpl#convertConcernDtoToPo,0
Optional[cn.nc.operation.base.mapper.work.WorkScheduleConverterImpl],cn.nc.operation.base.mapper.work.WorkScheduleConverterImpl#toPageList,5
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#setBondScale,0
Optional[cn.nc.channel.backend.service.dto.layout.PageLayoutConfigCopyReqDto],cn.nc.channel.backend.service.dto.layout.PageLayoutConfigCopyReqDto#getVersion,1
Optional[cn.nc.channel.auth.outer.service.dto.login.LastUsedAcctRespDto],cn.nc.channel.auth.outer.service.dto.login.LastUsedAcctRespDto#setRegisterUserId,0
Optional[cn.nc.operation.base.model.dto.task.CompleteCmd],cn.nc.operation.base.model.dto.task.CompleteCmd#setTaskForm,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto#getBasicBiddingAmount,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultQueryDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultQueryDto#getCurrency,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#getNoticeDate,1
Optional[cn.nc.channel.mix.service.impl.InssuanceQueryServiceImpl],cn.nc.channel.mix.service.impl.InssuanceQueryServiceImpl#queryFinancialIssuableBonds,1
Optional[cn.nc.issuance.book.dcm.service.BondInfoMakePublicService],cn.nc.issuance.book.dcm.service.BondInfoMakePublicService#genData,0
Optional[cn.nc.user.ukey.service.UkeyBindHisService],cn.nc.user.ukey.service.UkeyBindHisService#approvalCancel,0
Optional[cn.nc.issuance.book.dcm.lib.adapter.repository.utils.TimeUtils],cn.nc.issuance.book.dcm.lib.adapter.repository.utils.TimeUtils#currentTimestampInSeconds,1
Optional[cn.nc.channel.mix.model.dto.BookBuildingAdjustmentLogResponse],cn.nc.channel.mix.model.dto.BookBuildingAdjustmentLogResponse#setBankAccountName,0
Optional[cn.nc.issuance.book.dcm.batch.base.dto.BaseDto],cn.nc.issuance.book.dcm.batch.base.dto.BaseDto#setVersion,0
Optional[cn.nc.issuance.book.dcm.batch.jobs.AutoGenRegisterFileJob],cn.nc.issuance.book.dcm.batch.jobs.AutoGenRegisterFileJob#beforeJob,1
Optional[cn.nc.issuance.dist.service.dto.ReqHead],cn.nc.issuance.dist.service.dto.ReqHead#setReqSysSriNo,0
Optional[cn.nc.channel.backend.service.dto.layout.PageLayoutRelCmptQueryRespDto],cn.nc.channel.backend.service.dto.layout.PageLayoutRelCmptQueryRespDto#setFirstLevelInfos,0
Optional[cn.nc.pub.msg.service.impl.ParameterCommandServiceImpl],cn.nc.pub.msg.service.impl.ParameterCommandServiceImpl#disable,15
Optional[cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingConfigReqDto],cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingConfigReqDto#getPageName,1
Optional[cn.nc.user.position.service.impl.PositionServiceImpl],cn.nc.user.position.service.impl.PositionServiceImpl#checkModifyPositionExist,3
Optional[cn.nc.channel.auth.outer.service.dto.register.AppSmsVerificationCodeReqDto],cn.nc.channel.auth.outer.service.dto.register.AppSmsVerificationCodeReqDto#setSource,0
Optional[cn.nc.channel.msg.service.NoticeService],cn.nc.channel.msg.service.NoticeService#batchSend,0
Optional[cn.nc.issuance.bid.service.impl.operation.BondInfoCcdcServiceImpl],cn.nc.issuance.bid.service.impl.operation.BondInfoCcdcServiceImpl#saveBondInfo,3
Optional[cn.nc.issuance.book.dcm.logic.base.JuYuanLogic],cn.nc.issuance.book.dcm.logic.base.JuYuanLogic#getJyCompanyInfoList,32
Optional[cn.nc.channel.auth.outer.service.dto.login.UserLoginRespDto],cn.nc.channel.auth.outer.service.dto.login.UserLoginRespDto#getRegistSource,1
Optional[cn.nc.issuance.bid.service.impl.operation.pricingplacing.TiPlacingResultServiceImpl],cn.nc.issuance.bid.service.impl.operation.pricingplacing.TiPlacingResultServiceImpl#GenPlacingConfirmAndPaymentNotice4Invoice,10
Optional[cn.nc.user.ukey.service.UkeyApplyHisService],cn.nc.user.ukey.service.UkeyApplyHisService#batchApprovalCancel,0
Optional[cn.nc.pub.msg.service.impl.MailSendServiceImpl],cn.nc.pub.msg.service.impl.MailSendServiceImpl#whiteListCheck,1
Optional[cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingGenPublishNoticeController],cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingGenPublishNoticeController#handle,1
Optional[cn.nc.issuance.book.dcm.service.impl.logic.common.CommonLogicPlus],cn.nc.issuance.book.dcm.service.impl.logic.common.CommonLogicPlus#genRegistBill,4
Optional[cn.nc.channel.backend.service.dto.recommend.FinBondRecommendQueryRespDto],cn.nc.channel.backend.service.dto.recommend.FinBondRecommendQueryRespDto#getBondCode,1
Optional[cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto],cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto#setLoginErrorCount,0
Optional[cn.nc.issuance.book.dcm.query.service.impl.AccountWhiteListServiceImpl],cn.nc.issuance.book.dcm.query.service.impl.AccountWhiteListServiceImpl#accountWhiteListQuery,4
Optional[cn.nc.issuance.dist.service.impl.DistributionDetailsServiceImpl],cn.nc.issuance.dist.service.impl.DistributionDetailsServiceImpl#excelAll,12
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#setLowerFlexIssueAmount,0
Optional[cn.nc.channel.auth.outer.service.dto.login.InstUserQueryRespDto],cn.nc.channel.auth.outer.service.dto.login.InstUserQueryRespDto#setInstUserCode,0
Optional[cn.nc.pub.msg.service.ParameterTemplateCommandService],cn.nc.pub.msg.service.ParameterTemplateCommandService#refuse,0
Optional[cn.nc.issuance.book.dcm.service.impl.BondInfoMakePublicServiceImpl],cn.nc.issuance.book.dcm.service.impl.BondInfoMakePublicServiceImpl#sendRegFile,20
Optional[cn.nc.pub.msg.service.impl.ParameterRuleQueryServiceImpl],cn.nc.pub.msg.service.impl.ParameterRuleQueryServiceImpl#convertToDto,1
Optional[cn.nc.user.base.converter.BaseConverter],cn.nc.user.base.converter.BaseConverter#codeFromEnum,2
Optional[cn.nc.issuance.bid.service.impl.bondprice.AddIssueNotLastPayPriceGen],cn.nc.issuance.bid.service.impl.bondprice.AddIssueNotLastPayPriceGen#matchIndex,1
Optional[cn.nc.operation.task.client.impl.TaskBuilder.ProcessInstanceBuilder],cn.nc.operation.task.client.impl.TaskBuilder.ProcessInstanceBuilder#taskSource,1
Optional[cn.nc.channel.mix.adapter.repository.dao.DcmBondDao],cn.nc.channel.mix.adapter.repository.dao.DcmBondDao#queryIssuedBonds,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.SendNoticeToXPExportController],cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.SendNoticeToXPExportController#doService,1
Optional[cn.nc.channel.mix.model.dto.BidAndWinningInfoResponse.PurchaseHistory],cn.nc.channel.mix.model.dto.BidAndWinningInfoResponse.PurchaseHistory#getPurchaseDetailHisList,1
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.AccountWhiteListConfirmDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.AccountWhiteListConfirmDto#setSendBatchNo,0
Optional[cn.nc.user.reguser.service.dto.RegisterUserMainDto],cn.nc.user.reguser.service.dto.RegisterUserMainDto#setPosition,0
Optional[cn.nc.channel.backend.service.dto.entrance.QuickEntranceQueryDetailRespDto],cn.nc.channel.backend.service.dto.entrance.QuickEntranceQueryDetailRespDto#setQuickEntranceName,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#setSpecifiedDateEffectMonth,0
Optional[cn.nc.user.instuser.facade.controller.ApproveCancelInstUserController],cn.nc.user.instuser.facade.controller.ApproveCancelInstUserController#instUserApproveCancel,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWritingRatioChangeExportController],cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWritingRatioChangeExportController#doService,1
Optional[cn.nc.user.instacct.controller.CapitalAccountPushController],cn.nc.user.instacct.controller.CapitalAccountPushController#doService,1
Optional[cn.nc.operation.task.engine.feign.UserStaffFeignService],cn.nc.operation.task.engine.feign.UserStaffFeignService#queryUserPosition,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoResultDto#setRegNoticeNumber,0
Optional[cn.nc.issuance.book.dcm.batch.jobs.ThreePartyUnAnnouncedBondJob],cn.nc.issuance.book.dcm.batch.jobs.ThreePartyUnAnnouncedBondJob#afterJob,1
Optional[cn.nc.channel.mix.model.dto.UserRelationResponse],cn.nc.channel.mix.model.dto.UserRelationResponse#getRelationAuth,1
Optional[cn.nc.channel.auth.outer.facade.controller.AppQrResultController],cn.nc.channel.auth.outer.facade.controller.AppQrResultController#doService,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#setUpperFlexTriggerConditions,0
Optional[cn.nc.channel.auth.outer.service.dto.login.InstUserQueryRespDto],cn.nc.channel.auth.outer.service.dto.login.InstUserQueryRespDto#setInstChnFullName,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#setMemCode,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#setSecName,0
Optional[cn.nc.user.reguser.service.impl.UserInfoTaskServiceImpl],cn.nc.user.reguser.service.impl.UserInfoTaskServiceImpl#getCompleteParamEntity,1
Optional[cn.nc.channel.mix.service.impl.InssuanceQueryServiceImpl],cn.nc.channel.mix.service.impl.InssuanceQueryServiceImpl#queryInstitutionFinancialBondIssuanceStats,24
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.AccountWhiteListConfirmDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.AccountWhiteListConfirmDto#setBondCode,0
Optional[cn.nc.issuance.book.dcm.adapter.repository.dao.purchaseorder.PurchaseOrderAddCommonDao],cn.nc.issuance.book.dcm.adapter.repository.dao.purchaseorder.PurchaseOrderAddCommonDao#queryPurchaseOrderBondInfo,0
Optional[cn.nc.channel.backend.service.dto.component.CmptListQueryDetailRespDto],cn.nc.channel.backend.service.dto.component.CmptListQueryDetailRespDto#setComponentShowName,0
Optional[cn.nc.user.conf.adapter.repository.dao.SysBusinessRoleDao],cn.nc.user.conf.adapter.repository.dao.SysBusinessRoleDao#getFakeBusinessRoleTreeList,0
Optional[cn.nc.issuance.book.dcm.query.service.PublishSolutionService],cn.nc.issuance.book.dcm.query.service.PublishSolutionService#queryList,0
Optional[cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO],cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO#getInputTime,1
Optional[cn.nc.channel.auth.outer.facade.controller.WebMobileRegistrationController],cn.nc.channel.auth.outer.facade.controller.WebMobileRegistrationController#doService,1
Optional[cn.nc.operation.base.service.WorkingScheduleGroupService],cn.nc.operation.base.service.WorkingScheduleGroupService#delete,0
Optional[cn.nc.channel.mix.adapter.repository.dao.DcmBondDao],cn.nc.channel.mix.adapter.repository.dao.DcmBondDao#queryCompartmentInfo,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#getPubAdustRateOption,1
Optional[cn.nc.channel.backend.adapter.repository.po.PageLayoutRefCmptChangePo],cn.nc.channel.backend.adapter.repository.po.PageLayoutRefCmptChangePo#setLayoutId,0
Optional[cn.nc.pub.msg.service.impl.MsgSendOperatorServiceImpl],cn.nc.pub.msg.service.impl.MsgSendOperatorServiceImpl#saveOrUpdate,3
Optional[cn.nc.issuance.book.dcm.facade.controller.bondAdd.BondSubmitController],cn.nc.issuance.book.dcm.facade.controller.bondAdd.BondSubmitController#doService,1
Optional[cn.nc.user.instuser.adapter.repository.dao.InstUserDao],cn.nc.user.instuser.adapter.repository.dao.InstUserDao#getPositionByInstUserid,0
Optional[cn.nc.issuance.dist.converter.DistTemplateConverterImpl],cn.nc.issuance.dist.converter.DistTemplateConverterImpl#toPo,4
Optional[cn.nc.operation.base.model.dto.work.WorkingGroupItemQuery],cn.nc.operation.base.model.dto.work.WorkingGroupItemQuery#getWorkGroupId,1
Optional[cn.nc.operation.base.facade.controller.task.TaskDeleteController],cn.nc.operation.base.facade.controller.task.TaskDeleteController#delete,1
Optional[cn.nc.channel.auth.outer.service.dto.login.RegisterUserQueryRespDto],cn.nc.channel.auth.outer.service.dto.login.RegisterUserQueryRespDto#getRegisterUserId,1
Optional[cn.nc.channel.mix.adapter.repository.dao.DcmBondDao],cn.nc.channel.mix.adapter.repository.dao.DcmBondDao#queryDistRecord,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.groupSet.GroupLoadingRepeatGroupController],cn.nc.issuance.book.dcm.query.facade.controller.groupSet.GroupLoadingRepeatGroupController#handle,1
Optional[cn.nc.user.external.facade.controller.InstOperPositionController],cn.nc.user.external.facade.controller.InstOperPositionController#getInstUserPositionList,1
Optional[cn.nc.issuance.book.dcm.query.adapter.repository.dao.querystatistics.BondInfoDao],cn.nc.issuance.book.dcm.query.adapter.repository.dao.querystatistics.BondInfoDao#queryCanOpBonds,0
Optional[cn.nc.issuance.bid.facade.message.head.rsp.RespHeader],cn.nc.issuance.bid.facade.message.head.rsp.RespHeader#getServTpCd,1
Optional[cn.nc.issuance.book.dcm.service.impl.logic.purchaseoffer.PurchaseResCompute],cn.nc.issuance.book.dcm.service.impl.logic.purchaseoffer.PurchaseResCompute#sortByRateAndDateAndMarker,25
Optional[cn.nc.issuance.common.facade.controller.VerFormsToSendSHCHExController],cn.nc.issuance.common.facade.controller.VerFormsToSendSHCHExController#doService,1
Optional[cn.nc.channel.backend.service.impl.PageLayoutConfigCopyServiceImpl],cn.nc.channel.backend.service.impl.PageLayoutConfigCopyServiceImpl#copyPageLayoutInfo,15
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#setActualDate,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.bond.BondHomeInitQueryController],cn.nc.issuance.book.dcm.query.facade.controller.bond.BondHomeInitQueryController#doService,1
Optional[cn.nc.pub.wkcl.facade.controller.legal.LegalCalImportController],cn.nc.pub.wkcl.facade.controller.legal.LegalCalImportController#importLegalCalExcel,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.hisinfoquery.RegistrationNoticeQueryController],cn.nc.issuance.book.dcm.query.facade.controller.hisinfoquery.RegistrationNoticeQueryController#doService,1
Optional[cn.nc.issuance.book.dcm.service.DirectInvestorAdminService],cn.nc.issuance.book.dcm.service.DirectInvestorAdminService#directInvestorAuthCancel,0
Optional[cn.nc.issuance.book.dcm.service.external.DCMForExternalEnquiryService],cn.nc.issuance.book.dcm.service.external.DCMForExternalEnquiryService#send,0
Optional[cn.nc.pub.msg.transaction.TransactionRuleProperties.Rule],cn.nc.pub.msg.transaction.TransactionRuleProperties.Rule#getMethodPattern,1
Optional[cn.nc.user.cfaeuser.dto.CfaeRegisterUserDto],cn.nc.user.cfaeuser.dto.CfaeRegisterUserDto#setUserStatus,0
Optional[cn.nc.channel.mix.model.dto.AllotmentConfirmationResponse],cn.nc.channel.mix.model.dto.AllotmentConfirmationResponse#setRecOrgBankName,0
Optional[cn.nc.issuance.book.dcm.batch.service.impl.AutoCreateBondServiceImpl],cn.nc.issuance.book.dcm.batch.service.impl.AutoCreateBondServiceImpl#matchBondPublishInfo,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#setBondFullName,0
Optional[cn.nc.starter.persistent.page.PageContextHolder],cn.nc.starter.persistent.page.PageContextHolder#remove,0
Optional[cn.nc.issuance.book.dcm.query.util.DateTimeUtil],cn.nc.issuance.book.dcm.query.util.DateTimeUtil#getTimeStr,4
Optional[cn.nc.issuance.book.dcm.service.impl.PurchaseOfferServiceImpl],cn.nc.issuance.book.dcm.service.impl.PurchaseOfferServiceImpl#cancelPackingDelOffer,2
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListDto#getFullName,1
Optional[cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO],cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO#setMemCode,0
Optional[cn.nc.issuance.book.dcm.lib.common.CommonLogic],cn.nc.issuance.book.dcm.lib.common.CommonLogic#leftZeroize,9
Optional[cn.nc.issuance.book.dcm.query.converter.UnEnquiryRespConverterImpl],cn.nc.issuance.book.dcm.query.converter.UnEnquiryRespConverterImpl#toPo,4
Optional[cn.nc.common.core.info.UserInfo],cn.nc.common.core.info.UserInfo#setInstUserCode,0
Optional[cn.nc.user.reguser.facade.controller.ApprovalCancelUserInfoHisController],cn.nc.user.reguser.facade.controller.ApprovalCancelUserInfoHisController#doService,1
Optional[cn.nc.issuance.book.dcm.service.dto.PageInfo],cn.nc.issuance.book.dcm.service.dto.PageInfo#getPageSize,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.BussinessAllBillsPrintController],cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.BussinessAllBillsPrintController#handle,9
